chic_feature	atac_feature	rna_feature
4821201_ENSG00000154447_SH3RF1	Peak_111673	ENSG00000154447_SH3RF1
4821201_ENSG00000154447_SH3RF1	Peak_111674	ENSG00000154447_SH3RF1
4821201_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821208_ENSG00000154447_SH3RF1	Peak_111673	ENSG00000154447_SH3RF1
4821208_ENSG00000154447_SH3RF1	Peak_111674	ENSG00000154447_SH3RF1
4821208_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821208_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821213_ENSG00000154447_SH3RF1	Peak_111673	ENSG00000154447_SH3RF1
4821213_ENSG00000154447_SH3RF1	Peak_111674	ENSG00000154447_SH3RF1
4821213_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821213_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821224_ENSG00000154447_SH3RF1	Peak_111674	ENSG00000154447_SH3RF1
4821224_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821224_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821225_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821225_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821229_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821229_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821233_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821233_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821235_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821235_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821238_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821238_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821239_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821239_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821241_ENSG00000154447_SH3RF1	Peak_111675	ENSG00000154447_SH3RF1
4821241_ENSG00000154447_SH3RF1	Peak_111676	ENSG00000154447_SH3RF1
4821258_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821267_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821275_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821281_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821282_ENSG00000137601_NEK1		ENSG00000137601_NEK1
4821288_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821293_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821296_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821300_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821318_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821323_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4821326_ENSG00000137601_NEK1		ENSG00000137601_NEK1
4821334_ENSG00000154447_SH3RF1		ENSG00000154447_SH3RF1
4839937_ENSG00000038002_AGA		ENSG00000038002_AGA
4840086_ENSG00000038002_AGA		ENSG00000038002_AGA
4840124_ENSG00000038002_AGA		ENSG00000038002_AGA
4840143_ENSG00000038002_AGA		ENSG00000038002_AGA
4840149_ENSG00000038002_AGA		ENSG00000038002_AGA
4840160_ENSG00000038002_AGA		ENSG00000038002_AGA
4853803_ENSG00000168564_CDKN2AIP	Peak_111996	ENSG00000168564_CDKN2AIP
4493998_ENSG00000091490_SEL1L3	Peak_105860	ENSG00000091490_SEL1L3
4438284_ENSG00000109736_MFSD10	Peak_104805	ENSG00000109736_MFSD10
4438284_ENSG00000109736_MFSD10	Peak_104806	ENSG00000109736_MFSD10
4438319_ENSG00000109736_MFSD10	Peak_104809	ENSG00000109736_MFSD10
4438386_ENSG00000109736_MFSD10		ENSG00000109736_MFSD10
4438454_ENSG00000109736_MFSD10		ENSG00000109736_MFSD10
4439843_ENSG00000163956_LRPAP1		ENSG00000163956_LRPAP1
4524851_ENSG00000163683_SMIM14		ENSG00000163683_SMIM14
4524869_ENSG00000163683_SMIM14		ENSG00000163683_SMIM14
4524887_ENSG00000163683_SMIM14		ENSG00000163683_SMIM14
4524895_ENSG00000163683_SMIM14		ENSG00000163683_SMIM14
4524920_ENSG00000163683_SMIM14	Peak_106424	ENSG00000163683_SMIM14
4528723_ENSG00000163694_RBM47	Peak_106602	ENSG00000163694_RBM47
4528724_ENSG00000163694_RBM47	Peak_106602	ENSG00000163694_RBM47
4528725_ENSG00000163694_RBM47	Peak_106602	ENSG00000163694_RBM47
4528727_ENSG00000163694_RBM47	Peak_106602	ENSG00000163694_RBM47
4545680_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545681_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545682_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545687_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545689_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545693_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545694_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545704_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545705_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545706_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545707_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545709_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545712_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545716_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545721_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545725_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545726_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545729_ENSG00000170448_NFXL1	Peak_106807	ENSG00000170448_NFXL1
4545731_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545737_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545738_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545751_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545752_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545761_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545763_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545764_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545774_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4545775_ENSG00000170448_NFXL1		ENSG00000170448_NFXL1
4432549_ENSG00000182903_ZNF721		ENSG00000182903_ZNF721
4443588_ENSG00000152953_STK32B	Peak_104950	ENSG00000152953_STK32B
4443602_ENSG00000152953_STK32B	Peak_104954	ENSG00000152953_STK32B
4549796_ENSG00000163069_SGCB		ENSG00000163069_SGCB
4563241_ENSG00000163453_IGFBP7	Peak_107186	ENSG00000163453_IGFBP7
4563242_ENSG00000163453_IGFBP7	Peak_107186	ENSG00000163453_IGFBP7
4563243_ENSG00000163453_IGFBP7	Peak_107186	ENSG00000163453_IGFBP7
4563372_ENSG00000163453_IGFBP7		ENSG00000163453_IGFBP7
4563373_ENSG00000163453_IGFBP7		ENSG00000163453_IGFBP7
4432815_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432838_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432839_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432847_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432849_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432860_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432875_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432887_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432890_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4446621_ENSG00000109501_WFS1	Peak_104977	ENSG00000109501_WFS1
4446626_ENSG00000109501_WFS1	Peak_104977	ENSG00000109501_WFS1
4432897_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432928_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432935_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432936_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432944_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4432952_ENSG00000169026_SLC49A3		ENSG00000169026_SLC49A3
4447500_ENSG00000013288_MAN2B2		ENSG00000013288_MAN2B2
4447505_ENSG00000013288_MAN2B2		ENSG00000013288_MAN2B2
4447514_ENSG00000013288_MAN2B2		ENSG00000013288_MAN2B2
4447516_ENSG00000013288_MAN2B2		ENSG00000013288_MAN2B2
4447742_ENSG00000178988_MRFAP1L1	Peak_104996	ENSG00000178988_MRFAP1L1
4447742_ENSG00000178988_MRFAP1L1	Peak_104998	ENSG00000178988_MRFAP1L1
4447744_ENSG00000178988_MRFAP1L1	Peak_104996	ENSG00000178988_MRFAP1L1
4447744_ENSG00000178988_MRFAP1L1	Peak_104998	ENSG00000178988_MRFAP1L1
4447746_ENSG00000178988_MRFAP1L1	Peak_104996	ENSG00000178988_MRFAP1L1
4447746_ENSG00000178988_MRFAP1L1	Peak_104998	ENSG00000178988_MRFAP1L1
4605085_ENSG00000138744_NAAA		ENSG00000138744_NAAA
4605098_ENSG00000138744_NAAA		ENSG00000138744_NAAA
4605112_ENSG00000138744_NAAA		ENSG00000138744_NAAA
4605122_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605124_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605129_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605136_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605137_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605145_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605145_ENSG00000138744_NAAA	Peak_107663	ENSG00000138744_NAAA
4605146_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605146_ENSG00000138744_NAAA	Peak_107663	ENSG00000138744_NAAA
4605154_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605154_ENSG00000138744_NAAA	Peak_107663	ENSG00000138744_NAAA
4605157_ENSG00000138744_NAAA	Peak_107660	ENSG00000138744_NAAA
4605157_ENSG00000138744_NAAA	Peak_107663	ENSG00000138744_NAAA
4612866_ENSG00000138756_BMP2K		ENSG00000138756_BMP2K
4612867_ENSG00000138756_BMP2K		ENSG00000138756_BMP2K
4612868_ENSG00000138756_BMP2K		ENSG00000138756_BMP2K
4612881_ENSG00000138756_BMP2K		ENSG00000138756_BMP2K
4612886_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612892_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612894_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612901_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612904_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612907_ENSG00000138756_BMP2K	Peak_107883	ENSG00000138756_BMP2K
4612907_ENSG00000138756_BMP2K	Peak_107884	ENSG00000138756_BMP2K
4612911_ENSG00000138756_BMP2K	Peak_107884	ENSG00000138756_BMP2K
4623074_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623075_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623076_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623077_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623083_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623084_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623085_ENSG00000173085_COQ2	Peak_108186	ENSG00000173085_COQ2
4623088_ENSG00000173085_COQ2	Peak_108189	ENSG00000173085_COQ2
4623093_ENSG00000173085_COQ2	Peak_108189	ENSG00000173085_COQ2
4623093_ENSG00000173085_COQ2	Peak_108191	ENSG00000173085_COQ2
4623107_ENSG00000173085_COQ2	Peak_108189	ENSG00000173085_COQ2
4623107_ENSG00000173085_COQ2	Peak_108191	ENSG00000173085_COQ2
4623202_ENSG00000173083_HPSE	Peak_108204	ENSG00000173083_HPSE
4623202_ENSG00000173083_HPSE	Peak_108206	ENSG00000173083_HPSE
4623202_ENSG00000173083_HPSE	Peak_108209	ENSG00000173083_HPSE
4623203_ENSG00000173083_HPSE	Peak_108204	ENSG00000173083_HPSE
4623203_ENSG00000173083_HPSE	Peak_108206	ENSG00000173083_HPSE
4623203_ENSG00000173083_HPSE	Peak_108209	ENSG00000173083_HPSE
4623222_ENSG00000173083_HPSE	Peak_108206	ENSG00000173083_HPSE
4623222_ENSG00000173083_HPSE	Peak_108209	ENSG00000173083_HPSE
4623235_ENSG00000173083_HPSE	Peak_108209	ENSG00000173083_HPSE
4623236_ENSG00000173083_HPSE	Peak_108209	ENSG00000173083_HPSE
4623237_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623238_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623249_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623257_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623259_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623261_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4623268_ENSG00000173083_HPSE		ENSG00000173083_HPSE
4624237_ENSG00000138678_GPAT3	Peak_108260	ENSG00000138678_GPAT3
4628834_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628836_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628837_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628842_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628844_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628849_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628854_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628866_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628877_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628880_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628898_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628907_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628912_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628931_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628934_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628941_ENSG00000138639_ARHGAP24		ENSG00000138639_ARHGAP24
4628976_ENSG00000138639_ARHGAP24	Peak_108337	ENSG00000138639_ARHGAP24
4628979_ENSG00000138639_ARHGAP24	Peak_108337	ENSG00000138639_ARHGAP24
4629025_ENSG00000138639_ARHGAP24	Peak_108341	ENSG00000138639_ARHGAP24
4629036_ENSG00000138639_ARHGAP24	Peak_108345	ENSG00000138639_ARHGAP24
4632441_ENSG00000145332_KLHL8	Peak_108476	ENSG00000145332_KLHL8
4632499_ENSG00000145332_KLHL8		ENSG00000145332_KLHL8
4632543_ENSG00000145332_KLHL8		ENSG00000145332_KLHL8
4632549_ENSG00000145332_KLHL8		ENSG00000145332_KLHL8
4633064_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633077_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633086_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633104_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633110_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633129_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633184_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633185_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633186_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633192_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633198_ENSG00000198189_HSD17B11		ENSG00000198189_HSD17B11
4633203_ENSG00000198189_HSD17B11	Peak_108498	ENSG00000198189_HSD17B11
4638129_ENSG00000185477_GPRIN3		ENSG00000185477_GPRIN3
4638131_ENSG00000185477_GPRIN3		ENSG00000185477_GPRIN3
4649383_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649393_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649396_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649400_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649401_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649406_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649407_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649408_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649415_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649433_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649434_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4649438_ENSG00000163104_SMARCAD1		ENSG00000163104_SMARCAD1
4455529_ENSG00000109667_SLC2A9	Peak_105214	ENSG00000109667_SLC2A9
4455530_ENSG00000109667_SLC2A9	Peak_105214	ENSG00000109667_SLC2A9
4455533_ENSG00000109667_SLC2A9	Peak_105214	ENSG00000109667_SLC2A9
4455539_ENSG00000109667_SLC2A9	Peak_105214	ENSG00000109667_SLC2A9
4455553_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455558_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455568_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455590_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455598_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455611_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455613_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455621_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455628_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455646_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455656_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455672_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455676_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455677_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455678_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455689_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455700_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455702_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455707_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
4455708_ENSG00000109667_SLC2A9		ENSG00000109667_SLC2A9
5103452_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103460_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103477_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103480_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103484_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103489_ENSG00000113532_ST8SIA4	Peak_116819	ENSG00000113532_ST8SIA4
5103499_ENSG00000113532_ST8SIA4	Peak_116819	ENSG00000113532_ST8SIA4
5103499_ENSG00000113532_ST8SIA4	Peak_116821	ENSG00000113532_ST8SIA4
5103514_ENSG00000113532_ST8SIA4	Peak_116819	ENSG00000113532_ST8SIA4
5103514_ENSG00000113532_ST8SIA4	Peak_116821	ENSG00000113532_ST8SIA4
5103517_ENSG00000113532_ST8SIA4	Peak_116819	ENSG00000113532_ST8SIA4
5103517_ENSG00000113532_ST8SIA4	Peak_116821	ENSG00000113532_ST8SIA4
5103518_ENSG00000113532_ST8SIA4	Peak_116819	ENSG00000113532_ST8SIA4
5103518_ENSG00000113532_ST8SIA4	Peak_116821	ENSG00000113532_ST8SIA4
5103521_ENSG00000113532_ST8SIA4	Peak_116821	ENSG00000113532_ST8SIA4
5103535_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103541_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103545_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103546_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103547_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5103549_ENSG00000113532_ST8SIA4		ENSG00000113532_ST8SIA4
5107018_ENSG00000173930_SLCO4C1	Peak_116878	ENSG00000173930_SLCO4C1
5107745_ENSG00000145730_PAM	Peak_116900	ENSG00000145730_PAM
5107746_ENSG00000145730_PAM	Peak_116900	ENSG00000145730_PAM
5107765_ENSG00000145730_PAM		ENSG00000145730_PAM
5107766_ENSG00000145730_PAM		ENSG00000145730_PAM
5107771_ENSG00000145730_PAM		ENSG00000145730_PAM
5107774_ENSG00000145730_PAM		ENSG00000145730_PAM
5107775_ENSG00000145730_PAM		ENSG00000145730_PAM
5107776_ENSG00000145730_PAM		ENSG00000145730_PAM
5107778_ENSG00000145730_PAM		ENSG00000145730_PAM
5107783_ENSG00000145730_PAM		ENSG00000145730_PAM
5107789_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107791_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107798_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107803_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107804_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107807_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107808_ENSG00000145730_PAM	Peak_116902	ENSG00000145730_PAM
5107808_ENSG00000145730_PAM	Peak_116903	ENSG00000145730_PAM
5107812_ENSG00000145730_PAM	Peak_116903	ENSG00000145730_PAM
5107815_ENSG00000145730_PAM	Peak_116903	ENSG00000145730_PAM
5107818_ENSG00000145730_PAM	Peak_116903	ENSG00000145730_PAM
5107821_ENSG00000145730_PAM	Peak_116903	ENSG00000145730_PAM
5107833_ENSG00000145730_PAM		ENSG00000145730_PAM
5107834_ENSG00000145730_PAM		ENSG00000145730_PAM
5107836_ENSG00000145730_PAM		ENSG00000145730_PAM
5107838_ENSG00000145730_PAM		ENSG00000145730_PAM
5107841_ENSG00000145730_PAM		ENSG00000145730_PAM
5107842_ENSG00000145730_PAM		ENSG00000145730_PAM
5107843_ENSG00000145730_PAM		ENSG00000145730_PAM
5107844_ENSG00000145730_PAM		ENSG00000145730_PAM
5107845_ENSG00000145730_PAM		ENSG00000145730_PAM
5107846_ENSG00000145730_PAM		ENSG00000145730_PAM
5107848_ENSG00000145730_PAM		ENSG00000145730_PAM
4895640_ENSG00000112977_DAP	Peak_112694	ENSG00000112977_DAP
4895662_ENSG00000112977_DAP	Peak_112695	ENSG00000112977_DAP
4895662_ENSG00000112977_DAP	Peak_112697	ENSG00000112977_DAP
4895678_ENSG00000112977_DAP	Peak_112697	ENSG00000112977_DAP
4895678_ENSG00000112977_DAP	Peak_112699	ENSG00000112977_DAP
4895679_ENSG00000112977_DAP	Peak_112697	ENSG00000112977_DAP
4895679_ENSG00000112977_DAP	Peak_112699	ENSG00000112977_DAP
4895688_ENSG00000112977_DAP	Peak_112699	ENSG00000112977_DAP
5118434_ENSG00000145743_FBXL17		ENSG00000145743_FBXL17
5118435_ENSG00000145743_FBXL17		ENSG00000145743_FBXL17
5130192_ENSG00000153037_SRP19	Peak_117217	ENSG00000153037_SRP19
5130219_ENSG00000153037_SRP19	Peak_117220	ENSG00000153037_SRP19
5130334_ENSG00000129625_REEP5	Peak_117226	ENSG00000129625_REEP5
5130403_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130410_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130416_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130417_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130446_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130456_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130457_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5130480_ENSG00000172795_DCP2		ENSG00000172795_DCP2
5136265_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136265_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136265_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136267_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136267_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136267_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136268_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136268_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136268_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136273_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136273_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136273_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136278_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136278_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136278_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136280_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136280_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136280_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136286_ENSG00000145780_FEM1C	Peak_117294	ENSG00000145780_FEM1C
5136286_ENSG00000145780_FEM1C	Peak_117295	ENSG00000145780_FEM1C
5136286_ENSG00000145780_FEM1C	Peak_117296	ENSG00000145780_FEM1C
5136300_ENSG00000145780_FEM1C	Peak_117298	ENSG00000145780_FEM1C
5136300_ENSG00000145780_FEM1C	Peak_117299	ENSG00000145780_FEM1C
5136311_ENSG00000145780_FEM1C	Peak_117298	ENSG00000145780_FEM1C
5136311_ENSG00000145780_FEM1C	Peak_117299	ENSG00000145780_FEM1C
5136311_ENSG00000145780_FEM1C	Peak_117300	ENSG00000145780_FEM1C
5136312_ENSG00000145780_FEM1C	Peak_117298	ENSG00000145780_FEM1C
5136312_ENSG00000145780_FEM1C	Peak_117299	ENSG00000145780_FEM1C
5136312_ENSG00000145780_FEM1C	Peak_117300	ENSG00000145780_FEM1C
5136314_ENSG00000145780_FEM1C	Peak_117298	ENSG00000145780_FEM1C
5136314_ENSG00000145780_FEM1C	Peak_117299	ENSG00000145780_FEM1C
5136314_ENSG00000145780_FEM1C	Peak_117300	ENSG00000145780_FEM1C
